date,month,rainfall_24h,rainfall_3d,rainfall_7d,elevation,river_flow,discharge_next
2019-08-22,8,1.5,4.4,10.6,561.0,18.23,22.44
2019-08-23,8,0.9,3.8,9.3,561.0,22.44,19.09
2019-08-24,8,0.4,2.8,8.1,561.0,19.09,16.14
2019-08-25,8,0.5,1.8,7.2,561.0,16.14,15.33
2019-08-26,8,1.0,1.9,7.2,561.0,15.33,16.66
2019-08-27,8,0.9,2.4,6.6,561.0,16.66,21.39
2019-08-28,8,0.4,2.3,5.6,561.0,21.39,20.93
2019-08-29,8,1.5,2.8,5.6,561.0,20.93,33.2
2019-08-30,8,15.9,17.8,20.6,561.0,33.2,85.1
2019-08-31,8,3.9,21.3,24.1,561.0,85.1,115.41
2019-09-01,9,5.9,25.7,29.5,561.0,115.41,138.64
2019-09-02,9,3.9,13.7,32.4,561.0,138.64,144.88
2019-09-03,9,5.5,15.3,37.0,561.0,144.88,262.03
2019-09-04,9,86.0,95.4,122.6,561.0,262.03,459.26
2019-09-05,9,12.5,104.0,133.6,561.0,459.26,589.2
2019-09-06,9,13.1,111.6,130.8,561.0,589.2,556.19
2019-09-07,9,19.1,44.7,146.0,561.0,556.19,740.31
2019-09-08,9,7.7,39.9,147.8,561.0,740.31,605.74
2019-09-09,9,6.4,33.2,150.3,561.0,605.74,357.92
2019-09-10,9,1.6,15.7,146.4,561.0,357.92,202.7
2019-09-11,9,0.7,8.7,61.1,561.0,202.7,118.12
2019-09-12,9,2.3,4.6,50.9,561.0,118.12,142.55
2019-09-13,9,4.3,7.3,42.1,561.0,142.55,165.34
2019-09-14,9,6.6,13.2,29.6,561.0,165.34,126.06
2019-09-15,9,5.1,16.0,27.0,561.0,126.06,79.72
2019-09-16,9,1.0,12.7,21.6,561.0,79.72,52.21
2019-09-17,9,19.4,25.5,39.4,561.0,52.21,99.23
2019-09-18,9,42.2,62.6,80.9,561.0,99.23,448.78
2019-09-19,9,24.6,86.2,103.2,561.0,448.78,721.77
2019-09-20,9,19.7,86.5,118.6,561.0,721.77,326.34
2019-09-21,9,2.9,47.2,114.9,561.0,326.34,72.96
2019-09-22,9,1.1,23.7,110.9,561.0,72.96,29.2
2019-09-23,9,3.1,7.1,113.0,561.0,29.2,55.75
2019-09-24,9,40.2,44.4,133.8,561.0,55.75,268.15
2019-09-25,9,24.1,67.4,115.7,561.0,268.15,523.81
2019-09-26,9,20.7,85.0,111.8,561.0,523.81,702.07
2019-09-27,9,1.8,46.6,93.9,561.0,702.07,235.59
2019-09-28,9,0.8,23.3,91.8,561.0,235.59,48.55
2019-09-29,9,0.0,2.6,90.7,561.0,48.55,23.04
2019-09-30,9,1.1,1.9,88.7,561.0,23.04,16.42
2019-10-01,10,1.3,2.4,49.8,561.0,16.42,15.18
2019-10-02,10,0.3,2.7,26.0,561.0,15.18,15.33
2019-10-03,10,0.2,1.8,5.5,561.0,15.33,23.72
2019-10-04,10,5.1,5.6,8.8,561.0,23.72,66.45
2019-10-05,10,12.7,18.0,20.7,561.0,66.45,123.74
2019-10-06,10,13.6,31.4,34.3,561.0,123.74,108.4
2019-10-07,10,9.2,35.5,42.4,561.0,108.4,77.34
2019-10-08,10,5.8,28.6,46.9,561.0,77.34,99.23
2019-10-09,10,7.0,22.0,53.6,561.0,99.23,83.14
2019-10-10,10,0.2,13.0,53.6,561.0,83.14,63.71
2019-10-11,10,15.0,22.2,63.5,561.0,63.71,62.24
2019-10-12,10,4.0,19.2,54.8,561.0,62.24,71.95
2019-10-13,10,1.4,20.4,42.6,561.0,71.95,53.95
2019-10-14,10,2.9,8.3,36.3,561.0,53.95,28.11
2019-10-15,10,0.0,4.3,30.5,561.0,28.11,18.1
2019-10-16,10,0.0,2.9,23.5,561.0,18.1,13.55
2019-10-17,10,0.0,0.0,23.3,561.0,13.55,25.0
2019-10-18,10,1.8,1.8,10.1,561.0,25.0,72.11
2019-10-19,10,23.6,25.4,29.7,561.0,72.11,176.83
2019-10-20,10,23.4,48.8,51.7,561.0,176.83,415.87
2019-10-21,10,11.3,58.3,60.1,561.0,415.87,296.17
2019-10-22,10,16.8,51.5,76.9,561.0,296.17,288.73
2019-10-23,10,18.9,47.0,95.8,561.0,288.73,146.23
2019-10-24,10,19.8,55.5,115.6,561.0,146.23,192.2
2019-10-25,10,8.2,46.9,122.0,561.0,192.2,214.77
2019-10-26,10,8.9,36.9,107.3,561.0,214.77,139.28
2019-10-27,10,2.9,20.0,86.8,561.0,139.28,64.16
2019-10-28,10,8.8,20.6,84.3,561.0,64.16,26.04
2019-10-29,10,0.8,12.5,68.3,561.0,26.04,20.04
2019-10-30,10,10.5,20.1,59.9,561.0,20.04,16.74
2019-10-31,10,0.1,11.4,40.2,561.0,16.74,13.96
2019-11-01,11,1.2,11.8,33.2,561.0,13.96,15.26
2019-11-02,11,0.3,1.6,24.6,561.0,15.26,18.77
2019-11-03,11,0.6,2.1,22.3,561.0,18.77,21.23
2019-11-04,11,1.6,2.5,15.1,561.0,21.23,43.87
2019-11-05,11,0.6,2.8,14.9,561.0,43.87,49.12
2019-11-06,11,2.5,4.7,6.9,561.0,49.12,34.4
2019-11-07,11,0.6,3.7,7.4,561.0,34.4,23.43
2019-11-08,11,0.0,3.1,6.2,561.0,23.43,15.6
2019-11-09,11,0.0,0.6,5.9,561.0,15.6,12.8
2019-11-10,11,0.0,0.0,5.3,561.0,12.8,11.65
2019-11-11,11,0.0,0.0,3.7,561.0,11.65,11.13
2019-11-12,11,0.1,0.1,3.2,561.0,11.13,10.89
2019-11-13,11,0.1,0.2,0.8,561.0,10.89,10.69
2019-11-14,11,0.0,0.2,0.2,561.0,10.69,10.4
2019-11-15,11,0.3,0.4,0.5,561.0,10.4,10.09
2019-11-16,11,0.8,1.1,1.3,561.0,10.09,9.94
2019-11-17,11,0.4,1.5,1.7,561.0,9.94,9.81
2019-11-18,11,0.0,1.2,1.7,561.0,9.81,9.72
2019-11-19,11,0.0,0.4,1.6,561.0,9.72,9.62
2019-11-20,11,0.0,0.0,1.5,561.0,9.62,9.59
2019-11-21,11,0.1,0.1,1.6,561.0,9.59,9.57
2019-11-22,11,0.0,0.1,1.3,561.0,9.57,9.52
2019-11-23,11,0.0,0.1,0.5,561.0,9.52,9.52
2019-11-24,11,0.0,0.0,0.1,561.0,9.52,9.52
2019-11-25,11,0.0,0.0,0.1,561.0,9.52,9.5
2019-11-26,11,0.0,0.0,0.1,561.0,9.5,9.42
2019-11-27,11,0.0,0.0,0.1,561.0,9.42,9.35
2019-11-28,11,0.0,0.0,0.0,561.0,9.35,9.35
2019-11-29,11,0.3,0.3,0.3,561.0,9.35,9.4
2019-11-30,11,0.0,0.3,0.3,561.0,9.4,9.05
2019-12-01,12,0.0,0.3,0.3,561.0,9.05,8.93
2019-12-02,12,1.2,1.2,1.5,561.0,8.93,8.89
2019-12-03,12,0.0,1.2,1.5,561.0,8.89,10.25
2019-12-04,12,0.0,1.2,1.5,561.0,10.25,10.53
2019-12-05,12,0.2,0.2,1.7,561.0,10.53,10.17
2019-12-06,12,0.0,0.2,1.4,561.0,10.17,9.74
2019-12-07,12,0.0,0.2,1.4,561.0,9.74,9.47
2019-12-08,12,0.0,0.0,1.4,561.0,9.47,9.33
2019-12-09,12,0.0,0.0,0.2,561.0,9.33,9.26
2019-12-10,12,0.0,0.0,0.2,561.0,9.26,9.14
2019-12-11,12,0.0,0.0,0.2,561.0,9.14,9.02
2019-12-12,12,0.1,0.1,0.1,561.0,9.02,8.93
2019-12-13,12,0.0,0.1,0.1,561.0,8.93,8.91
2019-12-14,12,0.0,0.1,0.1,561.0,8.91,8.89
2019-12-15,12,0.0,0.0,0.1,561.0,8.89,8.82
2019-12-16,12,0.0,0.0,0.1,561.0,8.82,8.79
2019-12-17,12,0.0,0.0,0.1,561.0,8.79,8.75
2019-12-18,12,0.0,0.0,0.1,561.0,8.75,8.68
2019-12-19,12,0.0,0.0,0.0,561.0,8.68,8.62
2019-12-20,12,0.0,0.0,0.0,561.0,8.62,8.57
2019-12-21,12,0.0,0.0,0.0,561.0,8.57,8.55
2019-12-22,12,0.0,0.0,0.0,561.0,8.55,8.55
2019-12-23,12,1.1,1.1,1.1,561.0,8.55,8.53
2019-12-24,12,0.7,1.8,1.8,561.0,8.53,10.51
2019-12-25,12,0.8,2.6,2.6,561.0,10.51,14.6
2019-12-26,12,3.3,4.8,5.9,561.0,14.6,13.52
2019-12-27,12,0.5,4.6,6.4,561.0,13.52,11.62
2019-12-28,12,0.0,3.8,6.4,561.0,11.62,10.51
2019-12-29,12,0.9,1.4,7.3,561.0,10.51,9.84
2019-12-30,12,0.0,0.9,6.2,561.0,9.84,9.42
2019-12-31,12,0.0,0.9,5.5,561.0,9.42,8.98
2020-01-01,1,0.0,0.0,4.7,561.0,8.98,8.75
2020-01-02,1,0.0,0.0,1.4,561.0,8.75,8.66
2020-01-03,1,0.0,0.0,0.9,561.0,8.66,8.59
2020-01-04,1,0.0,0.0,0.9,561.0,8.59,8.51
2020-01-05,1,0.0,0.0,0.0,561.0,8.51,8.31
2020-01-06,1,0.0,0.0,0.0,561.0,8.31,8.25
2020-01-07,1,0.0,0.0,0.0,561.0,8.25,8.25
2020-01-08,1,0.1,0.1,0.1,561.0,8.25,8.25
2020-01-09,1,0.0,0.1,0.1,561.0,8.25,8.16
2020-01-10,1,0.0,0.1,0.1,561.0,8.16,8.06
2020-01-11,1,0.0,0.0,0.1,561.0,8.06,8.04
2020-01-12,1,0.0,0.0,0.1,561.0,8.04,7.99
2020-01-13,1,0.0,0.0,0.1,561.0,7.99,8.04
2020-01-14,1,0.0,0.0,0.1,561.0,8.04,8.04
2020-01-15,1,0.0,0.0,0.0,561.0,8.04,8.04
2020-01-16,1,0.0,0.0,0.0,561.0,8.04,7.99
2020-01-17,1,0.0,0.0,0.0,561.0,7.99,7.97
2020-01-18,1,0.0,0.0,0.0,561.0,7.97,7.91
2020-01-19,1,0.0,0.0,0.0,561.0,7.91,7.85
2020-01-20,1,0.0,0.0,0.0,561.0,7.85,7.79
2020-01-21,1,0.0,0.0,0.0,561.0,7.79,7.79
2020-01-22,1,0.0,0.0,0.0,561.0,7.79,7.71
2020-01-23,1,0.0,0.0,0.0,561.0,7.71,7.65
2020-01-24,1,0.0,0.0,0.0,561.0,7.65,7.61
2020-01-25,1,0.0,0.0,0.0,561.0,7.61,7.59
2020-01-26,1,0.0,0.0,0.0,561.0,7.59,7.57
2020-01-27,1,0.0,0.0,0.0,561.0,7.57,7.57
2020-01-28,1,0.0,0.0,0.0,561.0,7.57,7.61
2020-01-29,1,0.0,0.0,0.0,561.0,7.61,7.63
2020-01-30,1,0.0,0.0,0.0,561.0,7.63,7.59
2020-01-31,1,0.0,0.0,0.0,561.0,7.59,8.27
2020-02-01,2,0.0,0.0,0.0,561.0,8.27,8.4
2020-02-02,2,0.0,0.0,0.0,561.0,8.4,8.38
2020-02-03,2,0.0,0.0,0.0,561.0,8.38,8.35
2020-02-04,2,0.0,0.0,0.0,561.0,8.35,8.38
2020-02-05,2,0.0,0.0,0.0,561.0,8.38,8.35
2020-02-06,2,0.0,0.0,0.0,561.0,8.35,8.29
2020-02-07,2,0.0,0.0,0.0,561.0,8.29,8.29
2020-02-08,2,0.0,0.0,0.0,561.0,8.29,8.25
2020-02-09,2,0.1,0.1,0.1,561.0,8.25,8.18
2020-02-10,2,0.5,0.6,0.6,561.0,8.18,8.16
2020-02-11,2,0.0,0.6,0.6,561.0,8.16,8.14
2020-02-12,2,0.0,0.5,0.6,561.0,8.14,8.16
2020-02-13,2,0.0,0.0,0.6,561.0,8.16,8.14
2020-02-14,2,0.0,0.0,0.6,561.0,8.14,8.04
2020-02-15,2,0.0,0.0,0.6,561.0,8.04,7.91
2020-02-16,2,0.0,0.0,0.5,561.0,7.91,7.83
2020-02-17,2,0.0,0.0,0.0,561.0,7.83,7.81
2020-02-18,2,0.0,0.0,0.0,561.0,7.81,7.81
2020-02-19,2,0.0,0.0,0.0,561.0,7.81,7.79
2020-02-20,2,0.0,0.0,0.0,561.0,7.79,7.75
2020-02-21,2,0.0,0.0,0.0,561.0,7.75,7.71
2020-02-22,2,0.0,0.0,0.0,561.0,7.71,7.67
2020-02-23,2,0.0,0.0,0.0,561.0,7.67,7.65
2020-02-24,2,0.0,0.0,0.0,561.0,7.65,7.61
2020-02-25,2,0.0,0.0,0.0,561.0,7.61,7.55
2020-02-26,2,0.0,0.0,0.0,561.0,7.55,7.53
2020-02-27,2,0.0,0.0,0.0,561.0,7.53,7.57
2020-02-28,2,0.0,0.0,0.0,561.0,7.57,7.63
2020-02-29,2,0.0,0.0,0.0,561.0,7.63,7.67
2020-03-01,3,0.0,0.0,0.0,561.0,7.67,7.69
2020-03-02,3,0.0,0.0,0.0,561.0,7.69,7.57
2020-03-03,3,0.0,0.0,0.0,561.0,7.57,7.47
2020-03-04,3,0.0,0.0,0.0,561.0,7.47,7.49
2020-03-05,3,0.0,0.0,0.0,561.0,7.49,7.49
2020-03-06,3,0.0,0.0,0.0,561.0,7.49,7.53
2020-03-07,3,0.0,0.0,0.0,561.0,7.53,7.57
2020-03-08,3,0.0,0.0,0.0,561.0,7.57,7.53
2020-03-09,3,0.0,0.0,0.0,561.0,7.53,7.47
2020-03-10,3,0.0,0.0,0.0,561.0,7.47,7.43
2020-03-11,3,0.0,0.0,0.0,561.0,7.43,7.43
2020-03-12,3,0.0,0.0,0.0,561.0,7.43,7.43
2020-03-13,3,0.0,0.0,0.0,561.0,7.43,7.34
2020-03-14,3,0.0,0.0,0.0,561.0,7.34,7.28
2020-03-15,3,0.0,0.0,0.0,561.0,7.28,7.28
2020-03-16,3,0.0,0.0,0.0,561.0,7.28,7.32
2020-03-17,3,0.0,0.0,0.0,561.0,7.32,7.28
2020-03-18,3,0.0,0.0,0.0,561.0,7.28,7.18
2020-03-19,3,0.0,0.0,0.0,561.0,7.18,7.09
2020-03-20,3,0.0,0.0,0.0,561.0,7.09,7.05
2020-03-21,3,0.0,0.0,0.0,561.0,7.05,7.09
2020-03-22,3,0.0,0.0,0.0,561.0,7.09,7.13
2020-03-23,3,0.0,0.0,0.0,561.0,7.13,7.15
2020-03-24,3,0.0,0.0,0.0,561.0,7.15,7.79
2020-03-25,3,5.6,5.6,5.6,561.0,7.79,8.1
2020-03-26,3,0.7,6.3,6.3,561.0,8.1,8.23
2020-03-27,3,0.2,6.5,6.5,561.0,8.23,8.04
2020-03-28,3,0.4,1.3,6.9,561.0,8.04,8.82
2020-03-29,3,0.3,0.9,7.2,561.0,8.82,9.4
2020-03-30,3,0.1,0.8,7.3,561.0,9.4,8.98
2020-03-31,3,0.2,0.6,7.5,561.0,8.98,8.98
2020-04-01,4,0.0,0.3,1.9,561.0,8.98,8.73
2020-04-02,4,0.0,0.2,1.2,561.0,8.73,8.46
2020-04-03,4,0.0,0.0,1.0,561.0,8.46,8.31
2020-04-04,4,0.0,0.0,0.6,561.0,8.31,8.18
2020-04-05,4,0.0,0.0,0.3,561.0,8.18,8.06
2020-04-06,4,0.0,0.0,0.2,561.0,8.06,7.97
2020-04-07,4,0.0,0.0,0.0,561.0,7.97,7.85
2020-04-08,4,0.0,0.0,0.0,561.0,7.85,7.79
2020-04-09,4,0.0,0.0,0.0,561.0,7.79,7.81
2020-04-10,4,0.0,0.0,0.0,561.0,7.81,7.85
2020-04-11,4,0.0,0.0,0.0,561.0,7.85,7.87
2020-04-12,4,0.0,0.0,0.0,561.0,7.87,7.91
2020-04-13,4,0.0,0.0,0.0,561.0,7.91,7.87
2020-04-14,4,0.0,0.0,0.0,561.0,7.87,7.85
2020-04-15,4,0.0,0.0,0.0,561.0,7.85,7.85
2020-04-16,4,0.0,0.0,0.0,561.0,7.85,7.85
2020-04-17,4,0.0,0.0,0.0,561.0,7.85,7.99
2020-04-18,4,0.0,0.0,0.0,561.0,7.99,7.99
2020-04-19,4,0.0,0.0,0.0,561.0,7.99,7.93
2020-04-20,4,0.0,0.0,0.0,561.0,7.93,7.79
2020-04-21,4,0.0,0.0,0.0,561.0,7.79,7.69
2020-04-22,4,0.0,0.0,0.0,561.0,7.69,7.63
2020-04-23,4,0.0,0.0,0.0,561.0,7.63,7.57
2020-04-24,4,0.0,0.0,0.0,561.0,7.57,7.49
2020-04-25,4,0.0,0.0,0.0,561.0,7.49,7.49
2020-04-26,4,0.0,0.0,0.0,561.0,7.49,7.49
2020-04-27,4,0.0,0.0,0.0,561.0,7.49,7.49
2020-04-28,4,0.0,0.0,0.0,561.0,7.49,7.63
2020-04-29,4,0.0,0.0,0.0,561.0,7.63,7.65
2020-04-30,4,0.2,0.2,0.2,561.0,7.65,7.49
2020-05-01,5,0.0,0.2,0.2,561.0,7.49,7.43
2020-05-02,5,0.0,0.2,0.2,561.0,7.43,7.38
2020-05-03,5,0.0,0.0,0.2,561.0,7.38,7.28
2020-05-04,5,0.0,0.0,0.2,561.0,7.28,7.24
2020-05-05,5,0.0,0.0,0.2,561.0,7.24,7.24
2020-05-06,5,0.0,0.0,0.2,561.0,7.24,7.22
2020-05-07,5,0.0,0.0,0.0,561.0,7.22,7.24
2020-05-08,5,0.0,0.0,0.0,561.0,7.24,7.32
2020-05-09,5,0.0,0.0,0.0,561.0,7.32,7.57
2020-05-10,5,0.0,0.0,0.0,561.0,7.57,7.71
2020-05-11,5,0.0,0.0,0.0,561.0,7.71,7.65
2020-05-12,5,0.0,0.0,0.0,561.0,7.65,7.59
2020-05-13,5,0.0,0.0,0.0,561.0,7.59,19.56
2020-05-14,5,0.6,0.6,0.6,561.0,19.56,27.38
2020-05-15,5,0.9,1.5,1.5,561.0,27.38,21.54
2020-05-16,5,0.0,1.5,1.5,561.0,21.54,15.79
2020-05-17,5,0.1,1.0,1.6,561.0,15.79,12.21
2020-05-18,5,0.1,0.2,1.7,561.0,12.21,10.25
2020-05-19,5,0.1,0.3,1.8,561.0,10.25,9.16
2020-05-20,5,0.0,0.2,1.8,561.0,9.16,8.51
2020-05-21,5,0.0,0.1,1.2,561.0,8.51,8.1
2020-05-22,5,0.0,0.0,0.3,561.0,8.1,7.85
2020-05-23,5,0.0,0.0,0.3,561.0,7.85,7.65
2020-05-24,5,0.0,0.0,0.2,561.0,7.65,7.53
2020-05-25,5,0.1,0.1,0.2,561.0,7.53,7.41
2020-05-26,5,0.1,0.2,0.2,561.0,7.41,7.32
2020-05-27,5,0.0,0.2,0.2,561.0,7.32,7.22
2020-05-28,5,0.0,0.1,0.2,561.0,7.22,7.18
2020-05-29,5,0.0,0.0,0.2,561.0,7.18,7.18
2020-05-30,5,0.0,0.0,0.2,561.0,7.18,11.19
2020-05-31,5,0.1,0.1,0.3,561.0,11.19,26.73
2020-06-01,6,11.6,11.7,11.8,561.0,26.73,73.3
2020-06-02,6,37.0,48.7,48.7,561.0,73.3,185.21
2020-06-03,6,72.8,121.4,121.5,561.0,185.21,108.9
2020-06-04,6,1.9,111.7,123.4,561.0,108.9,51.72
2020-06-05,6,1.3,76.0,124.7,561.0,51.72,27.12
2020-06-06,6,1.1,4.3,125.8,561.0,27.12,18.01
2020-06-07,6,0.7,3.1,126.4,561.0,18.01,14.56
2020-06-08,6,1.1,2.9,115.9,561.0,14.56,14.07
2020-06-09,6,2.0,3.8,80.9,561.0,14.07,18.23
2020-06-10,6,5.0,8.1,13.1,561.0,18.23,21.59
2020-06-11,6,10.8,17.8,22.0,561.0,21.59,21.49
2020-06-12,6,3.1,18.9,23.8,561.0,21.49,33.59
2020-06-13,6,9.4,23.3,32.1,561.0,33.59,37.11
2020-06-14,6,5.9,18.4,37.3,561.0,37.11,50.64
2020-06-15,6,8.2,23.5,44.4,561.0,50.64,70.61
2020-06-16,6,35.9,50.0,78.3,561.0,70.61,106.15
2020-06-17,6,58.8,102.9,132.1,561.0,106.15,127.82
2020-06-18,6,5.8,100.5,127.1,561.0,127.82,84.9
2020-06-19,6,0.5,65.1,124.5,561.0,84.9,41.95
2020-06-20,6,1.2,7.5,116.3,561.0,41.95,24.06
2020-06-21,6,1.9,3.6,112.3,561.0,24.06,19.23
2020-06-22,6,0.1,3.2,104.2,561.0,19.23,19.89
2020-06-23,6,0.4,2.4,68.7,561.0,19.89,18.05
2020-06-24,6,4.1,4.6,14.0,561.0,18.05,18.86
2020-06-25,6,10.2,14.7,18.4,561.0,18.86,35.22
2020-06-26,6,17.0,31.3,34.9,561.0,35.22,76.27
2020-06-27,6,3.8,31.0,37.5,561.0,76.27,89.36
2020-06-28,6,5.9,26.7,41.5,561.0,89.36,94.06
2020-06-29,6,43.8,53.5,85.2,561.0,94.06,102.99
2020-06-30,6,24.4,74.1,109.2,561.0,102.99,78.07
2020-07-01,7,5.8,74.0,110.9,561.0,78.07,43.77
2020-07-02,7,3.6,33.8,104.3,561.0,43.77,220.82
2020-07-03,7,13.7,23.1,101.0,561.0,220.82,782.43
2020-07-04,7,46.4,63.7,143.6,561.0,782.43,973.99
2020-07-05,7,12.5,72.6,150.2,561.0,973.99,596.04
2020-07-06,7,6.4,65.3,112.8,561.0,596.04,504.82
2020-07-07,7,14.9,33.8,103.3,561.0,504.82,780.63
2020-07-08,7,11.5,32.8,109.0,561.0,780.63,398.94
2020-07-09,7,4.0,30.4,109.4,561.0,398.94,189.99
2020-07-10,7,8.0,23.5,103.7,561.0,189.99,116.49
2020-07-11,7,2.9,14.9,60.2,561.0,116.49,73.13
2020-07-12,7,3.5,14.4,51.2,561.0,73.13,146.23
2020-07-13,7,12.9,19.3,57.7,561.0,146.23,283.45
2020-07-14,7,29.1,45.5,71.9,561.0,283.45,403.58
2020-07-15,7,15.7,57.7,76.1,561.0,403.58,815.58
2020-07-16,7,17.9,62.7,90.0,561.0,815.58,591.93
2020-07-17,7,3.8,37.4,85.8,561.0,591.93,276.33
2020-07-18,7,0.5,22.2,83.4,561.0,276.33,114.35
2020-07-19,7,0.6,4.9,80.5,561.0,114.35,72.79
2020-07-20,7,3.7,4.8,71.3,561.0,72.79,157.49
2020-07-21,7,7.7,12.0,49.9,561.0,157.49,193.09
2020-07-22,7,9.6,21.0,43.8,561.0,193.09,183.5
2020-07-23,7,2.6,19.9,28.5,561.0,183.5,115.14
2020-07-24,7,12.8,25.0,37.5,561.0,115.14,164.58
2020-07-25,7,5.1,20.5,42.1,561.0,164.58,104.44
2020-07-26,7,7.5,25.4,49.0,561.0,104.44,76.62
2020-07-27,7,7.1,19.7,52.4,561.0,76.62,61.66
2020-07-28,7,0.7,15.3,45.4,561.0,61.66,70.94
2020-07-29,7,12.1,19.9,47.9,561.0,70.94,194.88
2020-07-30,7,6.4,19.2,51.7,561.0,194.88,292.76
2020-07-31,7,17.9,36.4,56.8,561.0,292.76,206.97
2020-08-01,8,6.3,30.6,58.0,561.0,206.97,178.06
2020-08-02,8,6.2,30.4,56.7,561.0,178.06,191.31
2020-08-03,8,10.9,23.4,60.5,561.0,191.31,557.47
2020-08-04,8,38.2,55.3,98.0,561.0,557.47,1335.6
2020-08-05,8,44.2,93.3,130.1,561.0,1335.6,2684.34
2020-08-06,8,13.9,96.3,137.6,561.0,2684.34,1332.52
2020-08-07,8,8.3,66.4,128.0,561.0,1332.52,523.81
2020-08-08,8,4.3,26.5,126.0,561.0,523.81,285.42
2020-08-09,8,2.6,15.2,122.4,561.0,285.42,194.43
2020-08-10,8,7.1,14.0,118.6,561.0,194.43,232.35
2020-08-11,8,11.1,20.8,91.5,561.0,232.35,225.46
2020-08-12,8,17.8,36.0,65.1,561.0,225.46,322.59
2020-08-13,8,17.9,46.8,69.1,561.0,322.59,542.25
2020-08-14,8,24.4,60.1,85.2,561.0,542.25,647.63
2020-08-15,8,33.5,75.8,114.4,561.0,647.63,735.21
2020-08-16,8,18.2,76.1,130.0,561.0,735.21,611.35
2020-08-17,8,14.3,66.0,137.2,561.0,611.35,335.51
2020-08-18,8,3.3,35.8,129.4,561.0,335.51,256.04
2020-08-19,8,4.0,21.6,115.6,561.0,256.04,227.03
2020-08-20,8,6.5,13.8,104.2,561.0,227.03,402.65
2020-08-21,8,4.8,15.3,84.6,561.0,402.65,348.95
2020-08-22,8,7.9,19.2,59.0,561.0,348.95,292.09
2020-08-23,8,5.4,18.1,46.2,561.0,292.09,218.28
2020-08-24,8,3.3,16.6,35.2,561.0,218.28,151.41
2020-08-25,8,0.5,9.2,32.4,561.0,151.41,87.1
2020-08-26,8,0.8,4.6,29.2,561.0,87.1,43.87
2020-08-27,8,0.9,2.2,23.6,561.0,43.87,41.76
2020-08-28,8,6.1,7.8,24.9,561.0,41.76,132.05
2020-08-29,8,4.3,11.3,21.3,561.0,132.05,152.11
2020-08-30,8,1.9,12.3,17.8,561.0,152.11,138.0
2020-08-31,8,2.5,8.7,17.0,561.0,138.0,93.41
2020-09-01,9,1.6,6.0,18.1,561.0,93.41,43.36
2020-09-02,9,0.8,4.9,18.1,561.0,43.36,27.64
2020-09-03,9,4.4,6.8,21.6,561.0,27.64,51.6
2020-09-04,9,4.3,9.5,19.8,561.0,51.6,47.08
2020-09-05,9,9.1,17.8,24.6,561.0,47.08,45.45
2020-09-06,9,11.2,24.6,33.9,561.0,45.45,112.76
2020-09-07,9,13.4,33.7,44.8,561.0,112.76,99.46
2020-09-08,9,23.6,48.2,66.8,561.0,99.46,55.62
2020-09-09,9,7.1,44.1,73.1,561.0,55.62,69.15
2020-09-10,9,9.9,40.6,78.6,561.0,69.15,86.5
2020-09-11,9,18.1,35.1,92.4,561.0,86.5,150.01
2020-09-12,9,4.6,32.6,87.9,561.0,150.01,136.72
2020-09-13,9,1.2,23.9,77.9,561.0,136.72,69.96
2020-09-14,9,6.8,12.6,71.3,561.0,69.96,48.89
2020-09-15,9,3.4,11.4,51.1,561.0,48.89,52.46
2020-09-16,9,9.7,19.9,53.7,561.0,52.46,152.82
2020-09-17,9,9.3,22.4,53.1,561.0,152.82,511.86
2020-09-18,9,9.4,28.4,44.4,561.0,511.86,349.75
2020-09-19,9,17.3,36.0,57.1,561.0,349.75,206.49
2020-09-20,9,32.3,59.0,88.2,561.0,206.49,213.78
2020-09-21,9,12.0,61.6,93.4,561.0,213.78,288.73
2020-09-22,9,17.8,62.1,107.8,561.0,288.73,689.24
2020-09-23,9,6.8,36.6,104.9,561.0,689.24,652.13
2020-09-24,9,4.7,29.3,100.3,561.0,652.13,249.61
2020-09-25,9,6.6,18.1,97.5,561.0,249.61,67.08
2020-09-26,9,0.0,11.3,80.2,561.0,67.08,40.11
2020-09-27,9,0.4,7.0,48.3,561.0,40.11,24.64
2020-09-28,9,1.0,1.4,37.3,561.0,24.64,19.32
2020-09-29,9,1.7,3.1,21.2,561.0,19.32,15.79
2020-09-30,9,1.0,3.7,15.4,561.0,15.79,13.49
2020-10-01,10,0.0,2.7,10.7,561.0,13.49,12.68
2020-10-02,10,1.7,2.7,5.8,561.0,12.68,12.84
2020-10-03,10,0.1,1.8,5.9,561.0,12.84,19.56
2020-10-04,10,2.7,4.5,8.2,561.0,19.56,28.72
2020-10-05,10,0.7,3.5,7.9,561.0,28.72,21.08
2020-10-06,10,0.0,3.4,6.2,561.0,21.08,16.5
2020-10-07,10,0.0,0.7,5.2,561.0,16.5,13.22
2020-10-08,10,0.0,0.0,5.2,561.0,13.22,11.62
2020-10-09,10,0.5,0.5,4.0,561.0,11.62,38.63
2020-10-10,10,20.3,20.8,24.2,561.0,38.63,186.93
2020-10-11,10,31.2,52.0,52.7,561.0,186.93,271.27
2020-10-12,10,11.4,62.9,63.4,561.0,271.27,195.34
2020-10-13,10,15.4,58.0,78.8,561.0,195.34,224.42
2020-10-14,10,28.6,55.4,107.4,561.0,224.42,553.63
2020-10-15,10,19.9,63.9,127.3,561.0,553.63,335.51
2020-10-16,10,2.8,51.3,129.6,561.0,335.51,99.46
